username,userid,profile_location,created_at,text,retweet_count,source,coordinates
👑Veetutu,36133089,206📍,2023-01-18 11:17:21,@Football__Tweet Who in the hell is Rodrygo,0,Twitter for iPhone,
Callum Mackay,1237138723,The Highlands,2023-01-18 10:07:28,"Brendon Highland Football League @ClachFC 1 v 3 @wickacademyFC Grant Street Park, Inverness. #MatchDayPhotos… https://t.co/bfvdXTuKVi",0,Twitter for iPhone,
Gareth Mac 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿,741971140139220992,"20,000 leagues under the sea ",2023-01-18 10:07:12,When you realise thanks to @BBCSport you can watch the football at the same time 🤣🤣 https://t.co/3FKiK7yfIn https://t.co/1508MZM7LC,0,Twitter for Android,
Kent Football News,604475070,Kent,2023-01-18 09:52:34,It’s start of a new era at Gillingham Football Club following the sale of the Club to the American businessman Brad… https://t.co/J0h9sLYVoG,1,TweetDeck,
OlaRay,94980946,Kent,2023-01-18 09:45:21,"@ThandoXolo12 @TenHagsDevils @FrankKhalidUK Pedro 🤣

Are you aware that Pedro has won EVERYTHING in football... I m… https://t.co/1VPORue7fc",0,Twitter Web App,
Mike,266171145,Kent,2023-01-18 09:20:08,@richardosman Fantasy football?,0,Twitter Web App,
Carl,334278841,By the Sea,2023-01-18 08:58:58,18 year old demanding more than 25K a wk. Football has gone mad. https://t.co/AkVbVEiG8k,0,Twitter Web App,
Stuart Grist,1051477436511281153,Kent,2023-01-18 08:55:49,Lots of very exciting meetings over the past two weeks which will change the face of @XLFAcademy . The next few mon… https://t.co/U2YroDEzqp,3,Twitter for iPhone,
VikingRik,862715576866799617,Kent ,2023-01-18 08:48:19,"@MLorenzoFS @ShazzBakes @TheVikingDane Now chuckling to myself about the Steve McLaren interview, in English, when… https://t.co/06KQ8skAz5",0,Twitter for Android,
Midas-X,883383514090971136,"Seattle, WA",2023-01-18 08:41:17,"@GregAbbott_TX Greatest state measures:
Economy: California
Power grid: literally all the others
Best BBQ: Kansas/M… https://t.co/oENfqeB3pF",0,Twitter for Android,
willtygart,1324189343779418112,"Seattle, WA",2023-01-18 08:32:23,I’ve seen high schools that trickle down their systems to the middle schools and rec football leagues so they learn… https://t.co/ijSZ49UQZ2,0,Cloze Relationship Management,
Kim,2320851500,"Seattle, WA",2023-01-18 08:26:20,@MarioLeitaoSA @Football__Tweet Why? Man Utd needs to win both games,0,Twitter Web App,
Anthony N_,510500484,"Seattle, WA",2023-01-18 08:18:02,@Plazuhbtw @TomBrady Hell- deflated football -no!!,0,Twitter for Android,
TheCoinMonitor.com,904191421158010880,"Seattle, WA",2023-01-18 07:45:40,"BINANCE FUTURES | $FOOTBALL:$USDT 

Unusual VOLUME SPIKE: 15.94x the average volume https://t.co/z30bnaohRJ",0,Crypto Volume Details,
C H A R I S M A,1576096270183456768,"Redmond, WA",2023-01-18 06:57:46,I miss @Seahawks Football already.  Next season can’t come soon enough 🫶💙💚🏈 🗣SEEEEEEAAAAAAA👂 👂 👂 #seahawks @GenoSmith3 @BlitzTheSeahawk,0,Twitter for iPhone,
R. C.,41458759,Seattle,2023-01-18 06:01:10,@thabigQ Clearly Ben is smarter than you. No coach that has been a part of this team the last 2 years would be wise… https://t.co/9F6y7DFb51,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-18 05:11:20,"Former UW starting OT Vick Curne has a new team in the SEC.
https://t.co/WdoHGpNoMm",0,Twitter Web App,
Chase Kania,1372967138521059332,"Seattle, WA",2023-01-18 04:56:50,@mddeblois @usetobePWIP @11Yanks @straight_red @ManagerTactical @USMNT_Thoughts @USMNT_2026 @Eyesandvibes Earnie St… https://t.co/gBAEL3mzvl,0,Twitter for iPhone,
Indic Monk (#Unreserved),266659807,Seattle,2023-01-18 04:50:20,@JFBLucas How long have you been following football? There have been countless times when football clubs have liste… https://t.co/RVbOKpsayP,0,Twitter for Android,
Damon Agnos,22455367,Seattle,2023-01-18 04:49:09,DID YOU KNOW? Nike’s famous “Bo Knows” commercial was originally supposed to end w/Jacques Derrida before a bookshe… https://t.co/BF6U2Bp8G2,1,Twitter for iPhone,
Corey Willits,749480700751933440,"Bothell, WA",2023-01-18 04:45:40,@RubeFleetwood @RGIII Please you don't know football if you believe a guy should risk his career and have permanent… https://t.co/u245Hbagz4,0,Twitter for Android,
J425,1580709076429811712,"Lake Stevens, WA",2023-01-18 04:40:02,@CoachDishion @Bryce_Slezak @BrandonHuffman dish u see his “i play football” one?,0,Twitter for iPhone,
Drew$ki206,878134656893202433,"Washington, USA",2023-01-18 04:29:30,Rank it by the elite column on your fantasy football website it has Dak at 12th!!!! LMAOOOO https://t.co/7yHQuQ2pFm,0,Twitter for iPhone,
Binah Palmer,28749300,"Seattle, WA",2023-01-18 04:03:54,"It’s a friendly, so half-American/half-Kiwi nephew is there at @skystadium with a Ferns hat but American flag… scor… https://t.co/YLZVxANrze",0,Twitter for iPhone,
"Catherine “Cat” Clark, BA, JD",290871409,"Seattle, WA",2023-01-18 03:49:36,@YogiRoth @jaxson_kirkland @UW_Football @UWAthletics @KalenDeBoer @GrubbRyan A great Husky is @jaxson_kirkland Look… https://t.co/KwEMbVNGvg,0,Twitter for iPhone,
Barry  Carcas,106546862,kent,2023-01-18 03:13:48,@WestHamViews_ @90min_Football This doesn’t make any sense. So we go and win the game and then they sack him! They… https://t.co/OszBWbSBp2,0,Twitter for iPhone,
Mr. Berry 🍓,1096926866,"Seattle, WA",2023-01-18 03:09:46,@m_709_j Look at the man. He don’t know football,0,Twitter for iPhone,
Windermere Mill Creek,971879532700475392,"Mill Creek, WA",2023-01-18 03:00:02,"Thank you Seahawks for the awesome season!

#seahawks #seahawksnation #12s #weareproudofyou #petecarroll #genosmith… https://t.co/kFEgScaDFQ",0,Buffer,
SAAdvocates,607397155,"Seattle, WA",2023-01-18 02:54:44,"From a college football coach, what are signs your being recruited? Did I come to your game? Did I invite you to ou… https://t.co/LgIL305y4E",0,Twitter for iPhone,
Drew the Crab,1273395523379171333,"Seattle, WA",2023-01-18 02:43:37,"@glitch_wolfe I went to my clinical day with the University football team. I told my preceptor ""Hey this covid stuf… https://t.co/iag9FEGDen",0,Twitter for Android,
Keith Wayne,389664203,"Seattle, WA",2023-01-18 02:38:55,"@CommanderSam10 @NFL @pepsi Weird, Woolen's passer rating allowed is 48.7 according to Pro Football Reference. Oh w… https://t.co/d86spcE3hM",0,Twitter for Android,
Jay Collier,4696485636,"Seattle, WA",2023-01-18 02:14:05,"Just my gut, but @AaronRodgers12 is mulling retirement until Brady announces his decision. If @TomBrady doesn’t go… https://t.co/m9tg4yx7cd",0,Twitter Web App,
R. C.,41458759,Seattle,2023-01-18 02:10:54,@DetLionsPodcast I’ve firmly believed he wasn’t going anywhere this year. Possibly not even next year if the Lions… https://t.co/kNNSNEzIuK,0,Twitter for iPhone,
Washington Athletics,16439811,"Seattle, WA",2023-01-18 01:43:26,"🌟 @UWSoftball's @bayleekling, @UW_Football's @themikepenix, and the 2022 Husky Football team have been nominated fo… https://t.co/Umw8Ygkxst",15,Twitter Web App,
Ahmani,1267988192558379008,"Bothell, WA",2023-01-18 01:42:55,Honored to be named MVP of the North team in the @CleatsV All-Star game! Had a great time playing with the best in… https://t.co/3FVF4IfV2R,7,Twitter for iPhone,
kylea spears,1612976403015925760,"Seattle, WA",2023-01-18 01:25:59,@Dattolo10 @NFL @pepsi You know football.,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-18 01:14:24,"Another new Husky breakdown, this one Texas cornerback Diesel Gordon, from Roman Tomashoff.
https://t.co/AwngTiWCl4",1,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-18 01:13:55,"Another new Husky breakdown, this one Texas cornerback Diesel Gordon, from Roman Tomashoff.
https://t.co/FHHlsYPqae",0,Twitter Web App,
Nathanias,108804921,"Seattle, WA",2023-01-18 01:05:01,Playoff edition of our NFL podcast. I have a lot of angry things to say about how much I hate Danny Dimes and kirk… https://t.co/5WWHu2zbdw,0,Twitter Web App,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 01:04:34,"With Michael Penix Jr., his favorite targets and more returning to UW, the Huskies are a big Pac-12 winner from the… https://t.co/TtOgLfXr0W",0,Echobox,
Lincoln Abes Football 🎩,4406168414,"Tacoma, WA",2023-01-18 01:04:05,Tomorrow ! https://t.co/jtZmUexs7D,2,Twitter for iPhone,
Lincoln Abes Football 🎩,4406168414,"Tacoma, WA",2023-01-18 00:59:30,Thank you @UW_Football and @EWUFootball for stopping by Lincoln today ! #LincolnDNA,7,Twitter for iPhone,
"47.6504N, 122.3016W",1230500033440755712,"Edmonds, WA",2023-01-18 00:37:45,@HowlinHusky There’s a Jake in the portal! https://t.co/Zfs7IY9fpe,0,Twitter for iPhone,
Abhishek,584587643,"Seattle, WA",2023-01-18 00:37:27,"@LeGrove Making up facts and figures, I see. Love how football fans love to construct alternate realities when the… https://t.co/0RJTZyrPbB",0,Twitter for Android,
AP Maul,3059242478,"Seattle, WA",2023-01-18 00:31:09,Appreciate @ClayMcGuireWSU &amp; @WSUCougarFB stopping by Seattle Prep to learn more about Panther Pride Football and t… https://t.co/HJxhs9cSTR,0,Twitter for iPhone,
Joshua Tufts,34007996,"Seattle, WA USA",2023-01-18 00:22:51,@Hooligan7_StSUW The only time the schedule dominates the matchup - fantasy football.,0,Twitter for iPhone,
Richard Wolfe,1066153849,"Port Orchard, WA",2023-01-18 00:22:29,@kctorawrites September. College football and NFL starts and pennant races in baseball. Weather in the PNW is still beautiful too.,0,Twitter for iPhone,
Connor Schultz,789975185973706752,"Tacoma, WA USA",2023-01-18 00:22:26,@lillycgaming All depends on the kind of game you're playing. Some people just want to shoot each other up in a fre… https://t.co/7RE4duhdln,0,Twitter Web App,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-18 00:11:25,"Tuesday Round-Up: Seahawks Geno Smith, Ryan Neal Earn End-Of-Year Superlatives from Pro Football Focus https://t.co/4ICEzY0DoI",0,FANpeeps.com,
Occam's razor burn,1068605513095467008,"Seattle, WA",2023-01-17 23:47:47,@Eyem4NU @VictoryBellOSU He was starting until but a duck cheap shot literally detached his hamstring and he missed… https://t.co/H6gHQVAoxt,0,Twitter Web App,
Jayden McDaniel,1142618665696677889,"Tacoma, WA",2023-01-17 23:40:33,Beyond blessed for the opportunity given to me to play my last senior football game this past weekend at the… https://t.co/nFkQQ7Gt0L,2,Twitter for iPhone,
Blake Borup,1468635758991134720,"Sammamish, WA",2023-01-17 23:37:05,Great to talk with you @coachbelliott today and thank you for the offer to play football @LinfieldFB Looking forwar… https://t.co/zS1k9Ut059,3,Twitter for iPhone,
Nikolai Raven 🌹,1014579262639169536,"Seattle, WA",2023-01-17 23:33:16,"Aaron Rodgers in a nutshell: He’s out to win… Another MVP award! 

WHAT LUCKY TEAM WILL LET HIM INDULGE HIS FOOTBAL… https://t.co/ZoLYsRkmrM",0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-17 23:23:35,"Per Pro Football Reference, four #Seahawks rookies received an Approximate Value of 8 or better.

For perspective?… https://t.co/Xy1k9Qe7n2",4,Twitter Web App,
Chris Daniels,20286125,"Seattle, WA",2023-01-17 23:23:28,"Per @johncanzanobft ---

UW Football's November 2023 Schedule:

At USC
Home v Utah
At Oregon State
Home v WSU

Pac-… https://t.co/av0B2QBokq",1,TweetDeck,
Matt,506816226,"Tacoma, WA",2023-01-17 23:08:23,@KimGrinolds @247Sports @UW_Football How funny would it be tho,0,Twitter for iPhone,
Ben Foster,1194631195193151488,"Seattle, WA",2023-01-17 22:54:46,"It’s been a real test of my ‘try not to let football ruin your day/week, have a new perspective on things’ attempt… https://t.co/MKa0c7SjHO",0,Twitter for iPhone,
World's Only Mox Hater,388619220,"Lynnwood, WA",2023-01-17 22:47:10,"@moody_steven @johler_13 @FilmstudyRavens Look at Harbaugh's career stats stacked up against Mike McCarthy, who has… https://t.co/0OqKpxvnG2",0,Twitter for Android,
J K,21073040,"Federal Way, WA",2023-01-17 22:45:49,@YahooFantasyCC Now that the WEAK troglodyte sport of fantasy football is OVER! When will the sport of intellectual… https://t.co/GM3NAbLgh9,0,Twitter for iPhone,
hawks (9-8),1353808456445120512,"Mukilteo, WA",2023-01-17 22:43:38,@utdRidla @Z7Pcvxkedd @NFL football: 🏈 soccer: ⚽️,0,Twitter for iPhone,
SkolScream,1071064030964408321,"Everett, WA",2023-01-17 22:43:09,"@purplebuckeye Football is so complex, there's no way you can ever isolate one single cause for anything.

While so… https://t.co/Mlz7w9aJqZ",0,Twitter for Android,
TaoseU,719631115644874752,"Seattle, WA",2023-01-17 22:42:11,"@colourryVAL Thanks I thought I would use my hands, I use both soccer and football interchangeably LOL",0,Twitter for Android,
Jeff Thomas,118524321,"Tacoma, WA",2023-01-17 22:39:48,"COST / VALUE (Part 2)

Once you have a Net Price for a school you can then measure what outcomes graduates from tha… https://t.co/rHaRwVKvO6",0,Twitter Web App,
Shutter,1437242812232130562,Seattle,2023-01-17 22:35:59,@SamuraiKev92 @Schoolatlas1 @CreeCoder @genmnz Idk much about football I just felt like saying something.,0,Twitter Web App,
Mic Flont,28048319,Seattle,2023-01-17 22:34:18,"This is a move they've mastered in eugene &amp; Pullman called...
 
""the failure cobra"" 

Happens when the ducks choke… https://t.co/tAxu7oo6gF",0,Twitter Web App,
John Weedston,435356252,"Renton, WA",2023-01-17 22:29:22,@VickCurne Like I said best to you and your future. I know a great Division 3 team were you could be their greatest… https://t.co/ZCZ45MlQQg,0,Twitter for Android,
Xteve X,38919839,"Seattle, WA",2023-01-17 22:22:27,"@jamesmerilatt LMAO, I just found the overpaid clown at 1043 who didn't watch a single down of Seahawks football wh… https://t.co/rVnQyu5lY3",0,Twitter Web App,
Larry Chase,894586124580012032,"Marysville, WA",2023-01-17 22:20:17,@DailyBroncos I could careless Denver Broncos Are A Terriable Football Team,0,Twitter for Android,
Lincoln Abes Football 🎩,4406168414,"Tacoma, WA",2023-01-17 22:15:18,Congrats @tusi_jr you deserve this ! https://t.co/9w2Fa5QEGH,3,Twitter for iPhone,
Masaki Matsumoto🇯🇵,3860817192,"Tacoma, WA",2023-01-17 22:14:51,@tusi_jr @coachnblong @FaipeaAvaava @BrandonHuffman @football_abes More to come !,0,Twitter for iPhone,
eddie mitchell,338403920,Sussex by the Sea,2023-01-17 22:08:09,PORN NOISES interrupt BBC's coverage of Wolves' clash with Liverpool https://t.co/dXw69UjbtJ via @MailSport,1,Twitter Web App,
Kevin,311048888,Fife,2023-01-17 21:55:26,@ReDerHug0 @Konami @KONAMIUK @konamieu @play_eFootball @Peshubapp @HalSparke @Adam_Bhatti @robbyearon Yes you would… https://t.co/jvgTT0u8Hz,0,Twitter for iPhone,
AP Maul,3059242478,"Seattle, WA",2023-01-17 21:50:12,Appreciate @CoachBobGregory &amp; @StanfordFball stopping by Seattle Prep to learn more about Panther Pride Football an… https://t.co/s78eWwGsy5,0,Twitter for iPhone,
Martin Rayfield,136406382,Kent,2023-01-17 21:48:54,@martindf0921 You said cry some more you little rat. And now a silly mouse. Let’s not carry on with the trolling eh… https://t.co/9PAAIcxlNk,0,Twitter for iPhone,
Callum Vurley,2201846690,Kent,2023-01-17 21:43:12,"Leandro Trossard saga takes another twist, Roberto De Zerbi ready to offer an olive branch? #BHAFC

Read more: https://t.co/9FJ4y5XyMT",0,TweetDeck,
Danny Engels 🚀,19588123,"Seattle, WA",2023-01-17 21:41:12,@schwartzbruder @GeorgeCGed Feels like the Football World Cup for me. Done after losing to Japan. KEK,0,Twitter Web App,
Lisa January,351860433,South London / Kent,2023-01-17 21:34:35,@rogtsan I was out running in it! The school's football game got cancelled last Saturday for this Saturday! Flooded… https://t.co/Bi5Vo1BfQ3,0,Twitter for Android,
Carol Sundahl,830061681803866114,"Seattle, WA",2023-01-17 21:27:25,"@BBCWorld According to WFAA, Coach John Harrell made the athletes do hundreds – up to 400 – push-ups on Friday, “as… https://t.co/Wq1ketY2rn",0,Twitter Web App,
Alan James,1220622609290674177,"Bellevue, WA",2023-01-17 21:17:56,Had an amazing experience @CleatsV was able to show some of my skills of and to play with some of my brothers for t… https://t.co/O4WEojyOg9,4,Twitter for iPhone,
John Brake,1490108825457905669,"Seattle, WA",2023-01-17 21:04:58,@Spartan A lot of people that come at Halo pros for being “negative” (wanting competitive balance in their competit… https://t.co/Ed3W6pqiTO,3,Twitter for iPhone,
Jeff B,301247619,Puget Sound,2023-01-17 21:04:46,@MichaelFFlorio @TuaisH1M I feel for you man. Getting into covering football with that name is about like getting i… https://t.co/btJl8oN7cO,0,Twitter Web App,
Michael,391720854,"Seattle, WA",2023-01-17 20:59:00,@HarryScarfe22 Tottenham fans talking about winning about a manager that has more trophies than their club in its h… https://t.co/CWb1W9E7xZ,0,Twitter for iPhone,
Washington Athletics,16439811,"Seattle, WA",2023-01-17 20:57:19,"🚨 The early renewal deadline is TOMORROW, Jan. 18!

Renew today: https://t.co/APwOO9tqFb https://t.co/que92Cbg1Q",2,Twitter Web App,
Montlake Players,1523542109436846081,"Seattle, WA",2023-01-17 20:56:31,By now it’s no secret that Husky nation provides the best NIL around.  The current exhibit is a special card signed… https://t.co/BcjDyeAQly,5,Twitter for iPhone,
